Name,Address
DUNCAN OPTICAL,"4843 LINE AVENUE, SHREVEPORT, LA 71106"
LOUISIANA OPTICAL DISPENSARY INC,"4324 VETERANS MEMORAL BLVD STE 100, METAIRIE, LA 70006"
COLUMBUS OPTICAL,"1928 5TH ST NORTH, COLUMBUS, MS 39705"
BOHN & JOSEPH OPTICAL BOUTIQUE LLC#02193,"214 SOUTH CITY PKWY, LAFAYETTE, LA 70503"
FASHION OPTIQUE,"7777 HENNESSY BLVD FLR 4 STE 4000, BATON ROUGE, LA 70808-4371"
KERN OPTICAL-166,"15277 CREOSOTE ROAD, GULFPORT, MS 39503"
THE VISION CLINIC #32,"1808 MISSION 66/DRAWER G, VICKSBURG, MS 39180-3710"
BOREING VISION CLINIC INC,"500 WEST MCNEESE STREET, LAKE CHARLES, LA 70605"
DR VAN CHRISTIAN,"232 N UNION, OPELOUSAS, LA 70570"
LAKELAND OPTICAL,"3000 OLD CANTON RD STE 100, JACKSON, MS 39216"
BAY EYES SPECTACULAR #70657,"411 NORTH SECTION ST, FAIRHOPE, AL 36532"
20/20 EYE WORLD,"1607 HIGHWAY 1 SOUTH, GREENVILLE, MS 38701"
DR GLEN STONE #549,"365 HWY 51 NORTH, BATESVILLE, MS 38606"
OCHSNER VISION CENTER-GROVE,"10310 THE GROVE BLVD, BATON ROUGE, LA 70836"
DR GLENN COCHRAN #40028,"303 S ARCHUSA AVENUE, QUITMAN, MS 39355"
OCHSNER VISION CENTER-MARRERO,"4225 LAPALCO BOULEVARD, MARRERO, LA 70072"
WESSON & MOTHERSHED EYE CENTER,"3353 N GLOSTER STREET, TUPELO, MS 38804"
ASCENSION OPTICAL,"2308 S BURNSIDE AVENUE, GONZALES, LA 70737"
VISION OPTIQUE LLC #714,"10051 LORRAINE RD, GULFPORT, MS 39503"
TRI-COUNTY EYE CLINIC #11375,"431 BERTUCCI BOULEVARD, BILOXI, MS 39531"
LAFAYETTE OPTICAL #6125,"1000 W PINHOOK ROAD SUITE 303, LAFAYETTE, LA 70503"
OCHSNER VISION CENTER-VETS,"2005 VETERANS MEM. BOULEVARD, METAIRIE, LA 70002"
OCHSNER VISION CENTER-COVINGTON,"1000 OCHSNER BOULEVARD, COVINGTON, LA 70433"
RED RIVER OPTICAL,"2400 HOSPITAL DRIVE SUITE 100, BOSSIER CITY, LA 71111"
GULF SOUTH EYE ASSOC,"4224 HOUMA BOULEVARD #100, METAIRIE, LA 70006"
DR L DOUGLAS SMITH #5994,"10 VISION LANE, NATCHEZ, MS 39120"
THE VISION STORE OF LAPLACE,"370 BELLE TERRE BOULEVARD, LAPLACE, LA 70068-2435"
OCHSNER VISION CENTER-SLIDELL,"105 MEDICAL CENTER DRIVE SUITE 202, SLIDELL, LA 70461"
HERITAGE VISION #579,"6096 HIGHWAY 98 SUITE #1, HATTIESBURG, MS 39402"
DR VINCENT,"608 TERRY PARKWAY, GRETNA, LA 70056-4301"
DR CJ POLLETT,"3545 HWY 190, MANDEVILLE, LA 70471"
EYE SAVE OPTICAL (LAB),"2801 S. COLUMBIA, BOGALUSA, LA 70427"
HATTIESBURG EYE CLINIC PA,"100 W HOSPITAL DRIVE W, HATTIESBURG, MS 39402"
TRI STATE OPTICAL CO #010231,"1014 CRESWELL STREET, SHREVEPORT, LA 71101"
J.E.A. OPTICAL,"1200 N STATE STREET SUITE 110, JACKSON, MS 39202"
PRECISION OPTICAL DISPENSARY #70950,"4339 LAKELAND DRIVE, FLOWOOD, MS 39232"
MOSS EYECARE CENTER,"800 MAIN STREET, MINDEN, LA 71055"
ACHORD EYE CLINIC,"8280 YMCA PLAZA DR STE 9, BATON ROUGE, LA 70810"
SEECA VISION,"249 CORPORATE DR., HOUMA, LA 70360"
GRAYSON OPTICAL #7684,"2021 24TH AVENUE SUITE A, MERIDIAN, MS 39301"
CHIASSON EYE CARE #22015,"900 NORTH CANAL BOULEVARD, THIBODAUX, LA 70301"
DR CHUCK BARNES #39,"414 MARION AVENUE SUITE A, MCCOMB, MS 39648"
HARVEY EYE CENTER,"2148 NORTH MALL DR, ALEXANDRIA, LA 71301"
LAHAYE TOTAL EYE CARE #7828,"201 RUE IBERVILLE SUITE 510, LAFAYETTE, LA 70508"
JAN'S OPTICAL LLC,"104 NORTH MONROE STREET, RUSTON, LA 71270"
MH ALLEN LLC,"4810 LAKELAND DRIVE, FLOWOOD, MS 39232"
HARDIN VALLEY EYECARE & OPTICAL,"10904 SPRING BLUFF WAY, KNOXVILLE, TN 37932"
HAYWOOD FAMILY EYECARE OD PLLC,"1604 SULPHER SPRINGS RD, WAYNESVILLE, NC 28786"
BARNES VISION LLC,"334 HIGHWAY 92 SOUTH STE 7, DANDRIDGE, TN 37725"
DRS TURNEY & BOYD #5998,"3309 MILLER AVENUE, CROSSVILLE, TN 38555"
RICHARD F PATRICK OD #40047,"120 BRUCE STREET, SEVIERVILLE, TN 37862"
DESTINATION EYECARE,"2554 HWY 394, BLOUNTVILLE, TN 37617"
UNIVERSITY EYE SPECIALISTS,"622 SMITHVIEW DRIVE, MARYVILLE, TN 37803"
EAST TENNESSEE EYECARE,"102 PROFESSIONAL PARK DR, KINGSPORT, TN 37663"
TWENTY 20 OPTOMETRIC GROUP,"1829 HENDERSONVILLE RD STE 60, ASHEVILLE, NC 28803"
MARK JACOBS OD PA #7020,"300 JULIAN LANE, ARDEN, NC 28704"
GRAYSTONE OPHTHALMOLOGY,"2424 CENTURY PLACE SE, HICKORY, NC 28602"
HENDERSONVILLE OPTICIANS,"1733 BREVARD ROAD, HENDERSONVILLE, NC 28791"
CLANCY OPTICAL,"9700 KINGSTON PIKE SUITE 15, KNOXVILLE, TN 37922"
ENVISION EYE CARE,"1020 TERRACE DR STE 100, MARION, VA 24354"
KILGO EYE CARE OD PLLC,"2 WALDEN RIDGE SUITE 50, ASHVILLE, NC 28803"
LLOYD L CAIN OD,"2145 HWY 25E STE A, MIDDLESBORO, KY 40965"
WAKE FOREST UNIV PO#2001001343,"MEDICAL CENTER BOULEVARD, WINSTON SALEM, NC 27157"
LOOKING GLASS VISION CTR #7068,"2571 SPRINGS ROAD, HICKORY, NC 28601"
WINSTON EYE & VISION CTR,"8609 KINGSTON PIKE SUITE 101, KNOXVILLE, TN 37923"
OAKRIDGE VISION CENTER,"1143 OAK RIDGE TPKE. SUITE 103, OAK RIDGE, TN 37830"
HAWTHORNE EYE ASSOCIATES #4444,"1364 WESTGATE CENTER DRIVE, WINSTON SALEM, NC 27103"
JOHNSON CITY EYE CLNC #6747,"110 MED TECH PKWY, JOHNSON CITY, TN 37604"
ASHEVILLE EYE MED,"8 MEDICAL PARK DRIVE, ASHEVILLE, NC 28803"
CLAYTON B RHODES OD PC,"5433 HIXSON PIKE, HIXSON, TN 37343-3238"
DR TOM HYDE #2256,"1760 W MORRIS BOULEVARD, MORRISTOWN, TN 37813"
FAMILY VISION CENTER,"3765 W ANDREW JOHNSON HWY, MORRISTOWN, TN 37814-9810"
MOUNTAIN VISION CTR,"19 SOLOMAN ROAD, WHITESBURG, KY 41858"
MORGANTON EYE PHYSICIANS,"335 EAST PARKER ROAD, MORGANTON, NC 28655"
LOOKING GLASS EYE CENTER #14095,"188 MEDICAL PARK DRIVE SUITE C, BREVARD, NC 28712"
"CENTER FOR SIGHT,PC #4490","7800 CONNER ROAD, POWELL, TN 37849"
DR SANDRA SWARINGEN-8033,"48 BOONE TRAIL, N WILKESBORO, NC 28659"
SULLINS FAMILY EYECARE,"517 N JACKSON STREET, ATHENS, TN 37303"
DR WILLIAM MCMILLIN-4194,"4617 FORT HENRY DRIVE, KINGSPORT, TN 37663"
ASHEVILLE EYE ASSOCIATES,"2001 HENDERSONVILLE ROAD, ASHEVILLE, NC 28803"
EAST TENNESSEE REGIONAL OPT DISPENSERY,"1124 WEISGARBER RD STE 102, KNOXVILLE, TN 37909"
FAMILY VISION CARE OPTOMETRY 20-0006256,"1816 N BRIDGE STREET, ELKIN, NC 28621"
OPHTHALMIC ASSOCIATES,"1798 ROANE STATE HIGHWAY, HARRIMAN, TN 37748"
UNIVERSITY EYE SPECIALISTS #88320,"2547 WILLOW POINT WAY, KNOXVILLE, TN 37931"
THE EYEWEAR CENTER #1,"135 W RAVINE RD SUITE 2C, KINGSPORT, TN 37660"
WESTERN CAROLINA EYE,"610 STATE FARM RD SUITE A, BOONE, NC 28607"
THE OPTICAL SHOPPE,"4295 CROMWELL RD STE 511, CHATTANOOGA, TN 37421"
EYE CENTERS OF TENNESSEE,"15 IRIS LANE, CROSSVILLE, TN 38555"
MADISONVILLE EYECARE,"620 ENGLEWOOD, MADISONVILLE, TN 37354"
TENNESSEE EYE CARE,"5491 CREEKWOOD PARK BLVD SUITE A, LENOIR CITY, TN 37772"
EYE CENTER OF OAK RIDGE,"90 VERMONT AVENUE, OAK RIDGE, TN 37830"
DR MARK KAPPERMAN,"1720 GUNBARREL ROAD SUITE 100, CHATTANOOGA, TN 37421"
MOUNTAIN EYE ASSOCIATES-5101,"486 HOSPITAL DRIVE, CLYDE, NC 28721"
CHATTANOOGA VISION CENTER,"2158 NORTHGATE PARK LN 3 302, CHATTANOOGA, TN 37415"
KEITH FAMILY VISION CLINIC,"119 BOONE RIDGE DR STE 101, JOHNSON CITY, TN 37615"
TIMOTHY C WISE OD #6380,"1285 DOLLY PARTON PARKWAY, SEVIERVILLE, TN 37862"
THE EYE GROUP-WEST OFFICE #AEG-1471,"11124 KINGSTON PIKE STE 127, KNOXVILLE, TN 37934"
UNIVERSITY EYE SPECIALISTS,"1932 ALCOA HWY BLDG C STE 225, KNOXVILLE, TN 37920"
TRI-CITY OPTICIANS,"512 POWELL AVENUE, BIG STONE GAP, VA 24219"
TENNESSEE VALLEY OPTICAL,"140 CAPITAL DR FLR 1 STE 100, KNOXVILLE, TN 37922"
DR TAMMY HOLSCLAW-JONES,"210 ROGOSIN DRIVE, ELIZABETHTON, TN 37643"
THE EYE CENTER AT MIDTOWN,"1855 TANNER WAY SUITE 120, HARRIMAN, TN 37748"
JOSLIN EYE CARE #11880,"125 PEACOCK COURT, SEYMOUR, TN 37865"
EYE CENTERS OF TENNESSEE,"99 GUARDIAN WAY, COOKEVILLE, TN 38501"
EYE CENTERS OF TENNESSEE,"1205 OLD HWY 127 SOUTH, JAMESTOWN, TN 38556"
DRS GOSSETT & WARD,"498 W MAIN ST, FRANKLIN, NC 28734"
WHALEY FAMILY EYECARE,"2541 SAND PIKE BOULEVARD, PIGEON FORGE, TN 37863"
DRS SHIELDS & SHIELDS,"10219 KINGSTON PIKE SUITE 101, KNOXVILLE, TN 37922"
MELISSA BALL OD,"356 MCWHORTER ST SUITE #1, LONDON, KY 40741"
EYE CENTER OF LENOIR CITY,"603 TOWN CREEK RD E STE 1, LENOIR CITY, TN 37772"
MABRY EYE CENTER #MEC-167,"1210 PREMIER DR SUITE 110, CHATTONOOGA, TN 37421"
LOOKING GLASS OPTICAL #14190,"215 THOMPSON STREET, HENDERSONVILLE, NC 28792"
EYE DESIGNS OPTICAL #022204,"1240 FOX MEADOWS BOULEVARD SUITE 2, SEVIERVILLE, TN 37862"
PREMIER EYECARE,"11111 KINGSTON PIKE, KNOXVILLE, TN 37934"
CHATTANOOGA EYE INSTITUTE #17370,"5715 CORNELISON RD BLDG 6600, CHATTANOOGA, TN 37411"
BELLA EYEWEAR #80730,"65 E CITY DAM ROAD, CORBIN, KY 40701"
BUENA VISTA EYE PC,"1214 REYNOLDA ROAD, WINSTON SALEM, NC 27104"
LUTTRELLS EYEWEAR,"5030 KINGSTON PIKE, KNOXVILLE, TN 37919"
"GREGORY SALYERS, OD #7854","1936-A BROOKSIDE DR., KINGSPORT, TN 37660"
"DR DANIEL SULLIVAN,OD","1180 BLOWING ROCK RD STE A-1, BOONE, NC 28607"
WESTERN NC OPTICAL GROUP,"4 SOUTH TUNNEL RD STE 800, ASHEVILLE, NC 28805"
EYE PHYSICIANS OF SW VA #6652,"340 W MAIN ST, ABINGDON, VA 24210"
HUFFMAN & HUFFMAN PSC,"503 N MAIN ST, LONDON, KY 40741"
DRS BOTTS & BOTTS OPTOMETRISTS,"606 POWELL AVENUE, BIG STONE GAP, VA 24219"
CAROLINA EYE CENTER,"12201 NORTH NC HIGHWAY 150 SUITE 23, WINSTON-SALEM, NC 27127"
FAMILY EYE CARE &PEDIATRIC VISION CENTER,"1203 N EASTMAN ROAD, KINGSPORT, TN 37664"
MIDDLE TENNESSEE EYE ASSOC #6012,"600 EAST VETERANS DR STE A, COOKEVILLE, TN 38501"
M STEWART GALLOWAY MD #72359,"57 FAIRFIELD BOULEVARD, CROSSVILLE, TN 38558"
DAVID SANFORD M.D. PSC,"1502 CUMBERLAND AVENUE, MIDDLESBORO, KY 40965"
DR. BEN ALIG #5714,"4260 FORT HENRY DR. SUITE 16, KINGSPORT, TN 37663"
PEARLE VISION/ULTIMATE EYES LLC,"2040 HAMILTON PLACE BOULEVARD, CHATTANOOGA, TN 37421"
CAROLINA CENTER FOR EYECARE,"5380 US HWY 158 STE 100, ADVANCE, NC 27006"
STEVEN D ELLIOTT,"6719 MAYNARDVILLE PIKE, KNOXVILLE, TN 37918"
SPECIALEYES INC,"11232 WEST POINT DRIVE SUITE A, KNOXVILLE, TN 37934"
FOSTER FAMILY EYECARE PLLC,"689 NEW HWY 68, SWEETWATER, TN 37874"
MYEYEDR-NC-ARDEN #MED-735,"2145 HENDERSONVILLE RD STE D, ARDEN, NC 28704"
BLAKE W TARR,"555 W HIGHWAY 11E, NEW MARKET, TN 37820"
PARTNER VISION INC,"2439 N CENTER STREET, HICKORY, NC 28601"
EAST TENN EYE SURGEONS PC #20580,"7800 CONNER ROAD, POWELL, TN 37849"
WEAVERVILLE EYE ASSOC #479,"40 NORTH MAIN STREET PO BOX 1620, WEAVERVILLE, NC 28787-1620"
BRANDY E HICKS OD PA #9776,"400 EAST MAIN STREET, SYLVA, NC 28779"
FORSYTH FAMILY EYE CARE,"5305 ROBINHOOD VILLAGE DRIVE, WINSTON-SALEM, NC 27106"
TRUELIGHT EYE CARE PLLC,"2306 KNOB CREEK ROAD SUITE 106, JOHNSON CITY, TN 37604-2366"
FAMILY EYE CARE CENTER OF JC,"1207 N ROAN ST, JOHNSON CITY, TN 37601"
20/20 EYECARE OF LONDON LLC,"677 MEYERS BAKER RD, LONDON, KY 40741"
EYEXCEL PLLC,"10252 HARDEN VALLEY RD, KNOXVILLE, TN 37932"
JOHN K CLEMENT OD,"1539 INDUSTRIAL ROAD, GREENEVILLE, TN 37745"
ENVISION EYECARE,"181 CHARLOTTE ST STE 100, ASHEVILLE, NC 28801"
TOWN CENTER VISION #71015,"6270 TOWN CENTER DR, CLEMMONS, NC 27012"
KARNS VISION CENTER,"7686 OAK RIDGE HWY, KNOXVILLE, TN 37931"
ASHEVILLE EYE ASSOCIATES,"2311 ASHEVILLE HIGHWAY, HENDERSONVILLE, NC 28791"
OPTIX EYECARE,"49 N BUNCOMBE SCHOOL ROAD, WEAVERVILLE, NC 28787"
SUMMIT EYE CARE PA #6752,"3073 TRENWEST DRIVE, WINSTON SALEM, NC 27103"
ELITE VISION CENTER LLC,"1403 CUMBERLAND AVENUE SUITE 4, MIDDLESBORO, KY 40965"
WFBH OPTICAL DESIGNS COUNTRY CLUB,"4610 COUNTRY CLUB ROAD 1ST FLR BUIDLING 4610, WINSTON SALEM, NC 27104"
VISION BEST EYECARE,"11663 PARKSIDE DRIVE, KNOXVILLE, TN 37934"
MULLINS VISION ASSOC,"585 EAST 10TH STREET, COOKEVILLE, TN 38501"
SUNSET EYE CARE PC #70875,"302 SUNSET DR STE 109, JOHNSON CITY, TN 37604"
NEWTON VISION CENTER,"750 IRIS LN, NEWTON, NC 28658"
JONESBOROUGH EYE CLINIC PLLC,"395 FOREST CIRCLE UNIT 120, JONESBOROUGH, TN 37659"
I CARE ASSOCIATES PLLC,"2829 E OAKLAND AVENUE SUITE 1, JOHNSON CITY, TN 37601"
MAGNOLIA EYE CARE OD PLLC-IDOC 289039,"141 SPRUCE PINE WAY UNIT C, KING, NC 27021"
SUMMIT EYE CARE OF MOCKSVILLE #3027,"1102 YADKINVILLE RD, MOCKSVILLE, NC 27028"
MOUNTAIN COMPREHENSIVE HEALTH CORP,"226 MEDICAL PLAZA LANE, WHITEBURG, KY 41858"
DR FOSTER AND STEELE,"1310 E ANDREW JOHNSON HWY, GREENEVILLE, TN 37745"
ENVISION PROFESSIONAL GROUP,"699 MCBROOM ST NW STE A, ABINGDON, VA 24210"
ASHEVILLE EYE ASSOCIATES,"95 HOLLY SPRINGS PARK DR, FRANKLIN, NC 28734"
HILLCREST VISION OD PA,"2341 WINTERHAVEN LN, WINSTON SALEM, NC 27103"
ASHEVILLE EYE ASSOCIATES,"1196 SKYLAND DRIVE, SYLVA, NC 28779"
FIVE RIVERS EYECARE PLLC,"1411 W MORRIS BLVD, MORRISTOWN, TN 37813"
HIGHLANDS OPTOMETRY PLLC,"1701 EUCLID AVE STE D, BRISTOL, VA 24201"
WFBH OPTICAL DESIGNS-ELKIN,"177 PARKWOOD DRIVE, ELKIN, NC 28621"
JEREMY DIAMOND,"741 EAST BROADWAY BLVD, JEFFERSON CITY, TN 37760"
OLIVER OPTOMETRIC EYE CARE,"346 N BRIDGE ST, ELKIN, NC 28621"
ASHEVILLE VISION AND WELLNESS,"559 LONG SHOALS RD STE 100PT, ARDEN, NC 28704"
HALLS VISION CLINIC,"4626 MILL BRANCH LANE, KNOXVILLE, TN 37938"
MYEYEDR-NC-HENDERSONVILLE #MED-564,"1401 HAYWOOD DRIVE, HENDERSONVILLE, NC 28791"
REPKO FAMILY VISION CENTER PLLC #71016,"241 GATEWAY PLAZA STE 106, GATE CITY, VA 24251"
OLIVER OPTOMETRIC CENTER,"18 GRAYSON ST, SPARTA, NC 28675"
KNOXVILLE EYE CARE CENTER,"6354 LONAS SPRING DR, KNOXVILLE, TN 37909"
COUGHLIN EYE CENTER PC,"7051 DR PHILLIPS BLVD STE 3, ORLANDO, FL 32819"
ADVANCED EYE CARE & OPTICAL,"3546 ST JOHNS BLUFF RD S STE 203, JACKSONVILLE, FL 32224"
LIFETIME EYE CARE,"5455 MURRELL RD 107, ROCKLEDGE, FL 32955"
LAKE EYE ASSOCIATES-THE VILLAGES,"1400 US HIGHWAY 441 STE 521, THE VILLAGES, FL 32159"
ELITE EYECARE INC #2933,"1185 GRANDA BOULEVARD 7, ORMOND BEACH, FL 32174"
TOMOKA OPTICAL,"21 HOSPITAL DRIVE SUITE 160, PALM COAST, FL 32164"
TOMOKA OPTICAL,"345 CLYDE MORRIS BLVD STE 330, ORMOND BEACH, FL 32174"
FRANK W BOWDEN III MD FACS PA,"7205 BENTLEY RD, JACKSONVILLE, FL 32256"
OCALA EYE OPTICAL,"1500 SE MAGNOLIA EXT SUITE 206, OCALA, FL 34471"
OPTIKS UNLIMITED INC (LAB),"1307 GREEN FOREST CT #107, WINTER GARDEN, FL 34787"
EYECARE SPECIALTIES OF FL #AEG-1510,"7201 ALOMA AVENUE, WINTER PARK, FL 32792"
HUNT EYECARE,"938 WILLISTON PARK PT STE 3, LAKE MARY, FL 32746"
TOTAL VISION EYE HEALTH ASSOC,"5820 S WILLIAMSON BLVD #106, PORT ORANGE, FL 32128"
FLORIDA EYE CONSULTANTS #9720,"1995 W NASA BOULEVARD, MELBOURNE, FL 32904"
PEARLE VISION/FLEMING ISLAND VISION CNT,"1524 COUNTY ROAD 220 SUITE 5, ORANGE PARK, FL 32003"
20/20 VISION CTR,"1425 HAND AVENUE SUITE A, ORMOND BEACH, FL 32174"
GATEWAY VISION INC,"447 ATLANTIC BOULEVARD 1, ATLANTIC BEACH, FL 32233"
DEFORREST EYE CENTER & OPTICAL #18805,"5006 DR PHILLIPS BOULEVARD, ORLANDO, FL 32819"
VISIONARY OPTOMETRY,"1941 MICHIGAN AVENUE, COCOA, FL 32922"
SOUTHWEST ORLANDO EYE CARE,"7208 W SAND LAKE RD STE 202, ORLANDO, FL 32819"
EYECARE AND EYEWEAR,"10081 UNIVERSITY BLVD, ORLANDO, FL 32817"
CENTRAL FLORIDA EYES,"171 S CENTRAL AVE, OVIEDO, FL 32765"
AMELIA EYE ASSOCIATES,"1411 SOUTH 14TH STREET STE G, FERNANDINA BEACH, FL 32034"
PREMIER EYE ASSOCIATES,"10006 WELLNESS WAY RD STE C, ORLANDO, FL 32832"
AMANDA STEBBINS OD PA,"7335 W SAND LAKE ROAD STE 119, ORLANDO, FL 32819"
NORTH FLORIDA CATARACT #021708,"4313 NORTHWEST EIGHT AVE, GAINESVILLE, FL 32605"
NORTH FLORIDA CATARACT SPECIALIST,"12921 SW 1 ROAD SUITE 107, NEWBERRY, FL 32669"
LAKE HOWELL EYE ASSOCIATES,"2008 LAKE HOWELL LANE, MAITLAND, FL 32751"
THUY TRAN QUACH OD PA,"7828 WINTER GARDEN VINELAND RD SUITE 128, WINDERMERE, FL 34786"
KENNEDY EYE CARE,"8075 SW HIGHWAY 200 SUITE 107, OCALA, FL 34481"
KUTRYB EYE INSTITUTE,"730 S WASHINGTON AVENUE, TITUSVILLE, FL 32780"
ECS OF FL(EYECARE SPECIALTIES) #AEG-1442,"5330 SW COLLEGE RD STE 1, OCALA, FL 34474"
MICHAEL K GROFIK OD,"278 N WICKHAM ROAD, MELBOURNE, FL 32935"
EYES OF WINTER PARK LLC,"2285 ALOMA AVENUE, WINTER PARK, FL 32792"
PEARLE VISION 9257 (SC) (21129028),"4413 TOWN CENTER PARKWAY, JACKSONVILLE, FL 32246"
LAKE EYE ASSOCIATES-LADY LAKE/SUNSET PLZ,"801 CR 466 STE 102, LADY LAKE, FL 32159"
HARRELSON EYE LLC,"13245 ATLANTIC BLVD #8, JACKSONVILLE, FL 32225"
SALAZAR EYECARE LLC,"2883 DELANEY AVE, ORLANDO, FL 32806"
LAKE EYE ASSOCIATES-WILDWOOD,"5431 EAST SR 44, WILDWOOD, FL 34785"
CLARITAS EYE CARE P.A.,"7458 US HIGHWAY 1N STE B-105, SAINT AUGUSTINE, FL 32095"
MAGRUDER EYE LAKE NONA,"13630 SACHS AVE SUITE 120, ORLANDO, FL 32827"
PEARLE VISION 9254 (SC) (21129027),"359 MARSH LANDING PKWY, JACKSONVILLE BEACH, FL 32250"
PEARLE VISION 9255 (SC) (21129029),"9398-1 ARLINGTON EXPRESSWAY, JACKSONVILLE, FL 32225"
PEARLE VISION 9256 (SC) (21129030),"1911-6 WELLS ROAD, ORANGE PARK, FL 32073"
FIRST IMAGE OPTICAL,"17562 US HIGHWAY 441, MOUNT DORA, FL 32757-6711"
MAGRUDER EYE,"2269 EAST SEMORAN BLVD, APOPKA, FL 32703"
PEARLE VISION A543 (SC) (21138971),"463688 STATE ROAD 200 UNIT #9, YULEE, FL 32097"
THE COPELY EYE CLINIC,"1455 HOLDEN AVENUE, ORLANDO, FL 32839-1789"
DESCHENEAUX EYECARE LLC,"12715 PEGASUS DR, ORLANDO, FL 32816"
PEARLE VISION F121 (SC) (21140364),"1185 ST JOHNS PARKWAY STE 104, ST JOHNS, FL 32259"
CHRISS & ASSOCIATES MD PA #VA-118,"1925 MIZELL AVE STE 302, WINTER PARK, FL 32792"
FLORIDA EYE CLINIC #MEC-F07,"2875 MAGUIRE RD, WINDERMERE, FL 34786"
FLORIDA EYE CLINIC-COLLEGE PARK #MEC-F03,"2917 EDGEWATER DRIVE, ORLANDO, FL 32804"
UF HEALTH OPTICAL CENTER #VA-404,"6201 W NEWBERRY RD STE 1, GAINESVILLE, FL 32605"
CLAY EYE PHYSICIANS & SURGEONS #VA-330,"2023 PROFESSIONAL CENTER DR, ORANGE PARK, FL 32073"
PRECISION EYEWEAR OF WOLCHOK EYE #VA-342,"3636 UNIVERSITY BLVD SUITE A2, JACKSONVILLE, FL 32216"
CLAY EYE PHYSICIANS & SURGEONS #VA-331,"1855 E WEST PARKWAY, FLEMING ISLAND, FL 32003"
WINTER PARK OPHTHALMOLOGY #VA-340,"200 BENMORE DR, WINTER PARK, FL 32792"
CLAY EYE PHYSICIANS & SURGEONS #VA-332,"11790 SAN JOSE BOULEVARD, JACKSONVILLE, FL 32223"
CLAY EYE PHYSICIANS & SURGEONS #VA-333,"2 SHIRCLIFF WAY SUITE 120, JACKSONVILLE, FL 32204"
SCHOTT VISION CARE PA,"668 N ORLANDO AVE #1007, MAITLAND, FL 32751"
BARTRAM VISION CARE (LO),"1185 ST JOHNS PKWY STE 104, ST JOHNS, FL 32259"
EYES & OPTICS,"312 N PARK AVE STE B, WINTER PARK, FL 32789"
SAMUEL J TESKE OD PA,"612 S HUNT CLUB BOULEVARD, APOPKA, FL 32703"
BOB HAM EYEWEAR,"9965-24 SAN JOSE BLVD, JACKSONVILLE, FL 32257"
ECB EYE FLORIDA CORP,"VILLAS DE TINTILLO A14, GUAYNABO, PR 00970"
PRIMERA EYE CARE,"800 CURRENCY CIRCLE STE 1010, LAKE MARY, FL 32746"
ADVANCED EYECARE OF CENTRAL FL INC #4611,"5680 WAYSIDE DR, SANFORD, FL 32771"
VISION ONE INC #80-0001809,"3820 S NOVA RD, PORT ORANGE, FL 32127"
VANMOR VISION PA #6028,"4101 HUNTERS PARK LN STE 400, ORLANDO, FL 32837"
CURINGTON EYE ASSOCIATES PA,"228 SOUTH COURTENAY PKWY, MERRITT ISLAND, FL 32952"
SAMUEL J TESKE OD PA,"1340 TUSKAWILLA RD UNIT 107, WINTER SPRINGS, FL 32708"
QUINN EYE CENTER #AEG-1473,"832 NW 57TH ST, GAINESVILLE, FL 32605"
HINDSIGHT,"2478 BURNSED BOULEVARD, WILDWOOD, FL 32163"
UONG EYE CARE #70206,"3708 WINTER GARDEN VINELAND RD, WINTER GARDEN, FL 34787"
EYE ENVY,"1523 SADLER ROAD, FERNANDINA BEACH, FL 32034"
TRI COUNTY EYE ASSOC - 6235,"25 DELTONA BLVD STE 1, ST AUGUSTINE, FL 32086"
BOWMAN OPTOMETRY,"120 A1A NORTH SUITE 101, PONTE VERDA BEACH, FL 32082"
HANNA EYE CARE,"1680 SOUTHSIDE BLVD STE 100, JACKSONVILLE, FL 32216"
PERFORMANCE VISION CENTER,"1708 LEE ROAD, WINTER PARK, FL 32789"
PREMIER EYE CLINIC,"3641 S CLYDE MORRIS BLVD SUITE 500, PORT ORANGE, FL 32129"
EYE ENVY-YULEE,"463867-4 SR 200, YULEE, FL 32097"
DR JAMES PODSCHUN,"1935 STATE RD 436 STE 1001, WINTER PARK, FL 32792"
JAX VISION CARE PA,"201 N HOGAN ST #100, JACKSONVILLE, FL 32202-4203"
VOLUSIA EYE ASSOC/NEW SMYRNA,"415 N CAUSEWAY, NEW SMYRNA BEACH, FL 32169"
DR SAMUEL HATHY #10681,"10400 SAN JOSE BLVD STE 6, JACKSONVILLE, FL 32257"
OPTICAL IMAGES #8067,"8001 S ORANGE BLOSSOM TRAIL SUITE 552, ORLANDO, FL 32809"
MICHAEL PENNACHIO LLC,"14244 STATE ROAD 50, CLERMONT, FL 34711"
LAKE NONA EYE CARE,"10743 NARCOOSSEE ROAD A25, ORLANDO, FL 32832"
PEARLE VISION JAX BEACH 8692 (LO),"359 MARSH LANDING PARKWAY, JACKSONVILLE BEACH, FL 32250"
PEARLE VISION REGENCY 8708 (LO),"9398-1 ARLINGTON EXPRESSWAY REGENCY COURT, JACKSONVILLE, FL 32225"
PEARLE VISION JACKSONVILLE 8693 (LO),"4413 TOWN CENTER PARKWAY ST JOHNS TOWN CENTER, JACKSONVILLE, FL 32246"
DAU FAMILY EYE CARE PLLC,"132 EVEREST LANE SUITE 5, SAINT JOHNS, FL 32259"
PEARLE VISION 8832 (SC) (21122532),"110 S ORLANDO AVE STE 11, WINTER PARK, FL 32789"
