,,,,,
DICK STORY OPTICAL,5631 N. PENNSYLVANIA,OKLAHOMA CITY,OKLAHOMA,73112,UNITED STATES
,,,,,
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
EXCLUSIVELY EYECARE,13104 W. DODGE ROAD,OMAHA,NEBRASKA,68154,UNITED STATES
,,,,,
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
EXCLUSIVELY EYECARE,13104 W. DODGE ROAD,OMAHA,NEBRASKA,68154,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
,,,,,
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
EXCLUSIVELY EYECARE,13104 W. DODGE ROAD,OMAHA,NEBRASKA,68154,UNITED STATES
,,,,,
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
EXCLUSIVELY EYECARE,13104 W. DODGE ROAD,OMAHA,NEBRASKA,68154,UNITED STATES
,,,,,
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
,,,,,
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
,,,,,
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
,,,,,
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
"BARRINGTON EYE CARE CENTER, PC","330 E. MAIN STREET, SUITE 1 EAST",BARRINGTON,ILLINOIS,60010,UNITED STATES
,,,,,
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
GRINMAN EYE CARE,1013 DAVIS STREET,EVANSTON,ILLINOIS,60201,UNITED STATES
"BARRINGTON EYE CARE CENTER, PC","330 E. MAIN STREET, SUITE 1 EAST",BARRINGTON,ILLINOIS,60010,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
BLINK 654 OPTICAL LTD,654 N BANK LN,LAKE FOREST,ILLINOIS,60045,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
,,,,,
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
GRINMAN EYE CARE,1013 DAVIS STREET,EVANSTON,ILLINOIS,60201,UNITED STATES
"BARRINGTON EYE CARE CENTER, PC","330 E. MAIN STREET, SUITE 1 EAST",BARRINGTON,ILLINOIS,60010,UNITED STATES
BLINK 654 OPTICAL LTD,654 N BANK LN,LAKE FOREST,ILLINOIS,60045,UNITED STATES
,,,,,
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
GRINMAN EYE CARE,1013 DAVIS STREET,EVANSTON,ILLINOIS,60201,UNITED STATES
"BARRINGTON EYE CARE CENTER, PC","330 E. MAIN STREET, SUITE 1 EAST",BARRINGTON,ILLINOIS,60010,UNITED STATES
BLINK 654 OPTICAL LTD,654 N BANK LN,LAKE FOREST,ILLINOIS,60045,UNITED STATES
,,,,,
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
OPTICAL EXPRESSIONS,12422 OLIVE BLVD.,CREVE COEUR,MISSOURI,63141,UNITED STATES
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
GRINMAN EYE CARE,1013 DAVIS STREET,EVANSTON,ILLINOIS,60201,UNITED STATES
"BARRINGTON EYE CARE CENTER, PC","330 E. MAIN STREET, SUITE 1 EAST",BARRINGTON,ILLINOIS,60010,UNITED STATES
,,,,,
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
SOLO EYE CARE,1444 S. MICHIGAN AVENUE,CHICAGO,ILLINOIS,60605,UNITED STATES
PEARLE VISION,3136 N. LINCOLN AVENUE,CHICAGO,ILLINOIS,60657,UNITED STATES
CLARKSON EYECARE,7 NORTH EUCLID,ST. LOUIS,MISSOURI,63108,UNITED STATES
RX OPTICAL,1825 S. PARK STREET,KALAMAZOO,MICHIGAN,49001,UNITED STATES
GRINMAN EYE CARE,1013 DAVIS STREET,EVANSTON,ILLINOIS,60201,UNITED STATES
,,,,,
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
RX OPTICAL,1825 S. PARK STREET,KALAMAZOO,MICHIGAN,49001,UNITED STATES
,,,,,
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
CLEVELAND EYE CLINIC,25101 CHAGRIN BLVD.,BEACHWOOD,OHIO,44122,UNITED STATES
KESSLER OPTICAL,"44 E. MAIN STREET, SUITE 100",CHAMPAIGN,ILLINOIS,61820,UNITED STATES
L'OPTIQUE (ALL SOULS),7 ALL SOULS CRESCENT,ASHEVILLE,NORTH CAROLINA,28803,UNITED STATES
,,,,,
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
CLEVELAND EYE CLINIC,25101 CHAGRIN BLVD.,BEACHWOOD,OHIO,44122,UNITED STATES
L'OPTIQUE (ALL SOULS),7 ALL SOULS CRESCENT,ASHEVILLE,NORTH CAROLINA,28803,UNITED STATES
,,,,,
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
CLEVELAND EYE CLINIC,25101 CHAGRIN BLVD.,BEACHWOOD,OHIO,44122,UNITED STATES
L'OPTIQUE (ALL SOULS),7 ALL SOULS CRESCENT,ASHEVILLE,NORTH CAROLINA,28803,UNITED STATES
DIGBY EYEWEAR,719 GREEN VALLEY RD.,GREENSBORO,NORTH CAROLINA,27408,UNITED STATES
,,,,,
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
CLEVELAND EYE CLINIC,25101 CHAGRIN BLVD.,BEACHWOOD,OHIO,44122,UNITED STATES
DIGBY EYEWEAR,719 GREEN VALLEY RD.,GREENSBORO,NORTH CAROLINA,27408,UNITED STATES
L'OPTIQUE (ALL SOULS),7 ALL SOULS CRESCENT,ASHEVILLE,NORTH CAROLINA,28803,UNITED STATES
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
GROVE AVENUE EYE CENTER,14431 SOMMERVILLE COURT,MIDLOTHIAN,VIRGINIA,23113,UNITED STATES
,,,,,
PROFESSIONAL VISION CARE,185 S. STATE STREET,WESTERVILLE,OHIO,43081,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
ANDROS GAGLIANI EYE CENTER,18891 PEARL ROAD,STRONGSVILLE,OHIO,44136,UNITED STATES
OAKLEY SQUARE EYE ASSOCIATES,3039 MADISON ROAD,CINCINNATI,OHIO,45209,UNITED STATES
CLEVELAND EYE CLINIC,25101 CHAGRIN BLVD.,BEACHWOOD,OHIO,44122,UNITED STATES
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
SIGHT,500 WYOMING AVENUE,WYOMING,OHIO,45215,UNITED STATES
DIGBY EYEWEAR,719 GREEN VALLEY RD.,GREENSBORO,NORTH CAROLINA,27408,UNITED STATES
GROVE AVENUE EYE CENTER,14431 SOMMERVILLE COURT,MIDLOTHIAN,VIRGINIA,23113,UNITED STATES
COLONIAL OPTICIANS,718 CENTER POINT WAY,GAITHERSBURG,MARYLAND,20878,UNITED STATES
,,,,,
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
DR. K.J. SHAHEEN,4555 HILLS & DALE ROAD NW,CANTON,OHIO,44708,UNITED STATES
COLONIAL OPTICIANS,718 CENTER POINT WAY,GAITHERSBURG,MARYLAND,20878,UNITED STATES
GROVE AVENUE EYE CENTER,14431 SOMMERVILLE COURT,MIDLOTHIAN,VIRGINIA,23113,UNITED STATES
VOORTHUIS OPTICIANS,10231 OLD GEORGETOWN ROAD,BETHESDA,MARYLAND,20816,UNITED STATES
COLONIAL OPTICIANS,1776 E. JEFFERSON STREET,ROCKVILLE,MARYLAND,20852,UNITED STATES
VIRGINIA VISION ASSOCIATES,3800 NORTH FAIRFAX DRIVE,ARLINGTON,VIRGINIA,22203,UNITED STATES
COLONIAL OPTICIANS,4942 SAINT ELMO AVENUE,BETHESDA,MARYLAND,20814,UNITED STATES
EYE RX,4600 NORTH PARK AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
VOORTHUIS OPTICIANS,5454 WISCONSIN AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
,,,,,
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
COLONIAL OPTICIANS,718 CENTER POINT WAY,GAITHERSBURG,MARYLAND,20878,UNITED STATES
VOORTHUIS OPTICIANS,10231 OLD GEORGETOWN ROAD,BETHESDA,MARYLAND,20816,UNITED STATES
COLONIAL OPTICIANS,1776 E. JEFFERSON STREET,ROCKVILLE,MARYLAND,20852,UNITED STATES
VIRGINIA VISION ASSOCIATES,3800 NORTH FAIRFAX DRIVE,ARLINGTON,VIRGINIA,22203,UNITED STATES
COLONIAL OPTICIANS,4942 SAINT ELMO AVENUE,BETHESDA,MARYLAND,20814,UNITED STATES
EYE RX,4600 NORTH PARK AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
VOORTHUIS OPTICIANS,3301 NEW MEXICO AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
VOORTHUIS OPTICIANS,5454 WISCONSIN AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
APEX OPTICAL,4200 WISCONSIN AVENUE,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
,,,,,
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
COLONIAL OPTICIANS,718 CENTER POINT WAY,GAITHERSBURG,MARYLAND,20878,UNITED STATES
VIRGINIA VISION ASSOCIATES,3800 NORTH FAIRFAX DRIVE,ARLINGTON,VIRGINIA,22203,UNITED STATES
VOORTHUIS OPTICIANS,10231 OLD GEORGETOWN ROAD,BETHESDA,MARYLAND,20816,UNITED STATES
COLONIAL OPTICIANS,1776 E. JEFFERSON STREET,ROCKVILLE,MARYLAND,20852,UNITED STATES
COLONIAL OPTICIANS,4942 SAINT ELMO AVENUE,BETHESDA,MARYLAND,20814,UNITED STATES
EYE RX,4600 NORTH PARK AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
VOORTHUIS OPTICIANS,3301 NEW MEXICO AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
VOORTHUIS OPTICIANS,5454 WISCONSIN AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
APEX OPTICAL,4200 WISCONSIN AVENUE,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
,,,,,
INSIGHT EYE OPTIQUE,42395 RYAN ROAD SUITE 120,BRAMBLETON,VIRGINIA,20148,UNITED STATES
COLONIAL OPTICIANS,718 CENTER POINT WAY,GAITHERSBURG,MARYLAND,20878,UNITED STATES
VIRGINIA VISION ASSOCIATES,3800 NORTH FAIRFAX DRIVE,ARLINGTON,VIRGINIA,22203,UNITED STATES
VOORTHUIS OPTICIANS,3301 NEW MEXICO AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
VOORTHUIS OPTICIANS,10231 OLD GEORGETOWN ROAD,BETHESDA,MARYLAND,20816,UNITED STATES
EYE RX,4600 NORTH PARK AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
PROSPECT OPTIKA,3252 PROSPECT STREET NW,WASHINGTON,DISTRICT OF COLUMBIA,20007,UNITED STATES
COLONIAL OPTICIANS,4942 SAINT ELMO AVENUE,BETHESDA,MARYLAND,20814,UNITED STATES
VOORTHUIS OPTICIANS,5454 WISCONSIN AVENUE,CHEVY CHASE,MARYLAND,20815,UNITED STATES
APEX OPTICAL,4200 WISCONSIN AVENUE,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
,,,,,
VOORTHUIS OPTICIANS,530 KING STREET,ALEXANDRIA,VIRGINIA,22314,UNITED STATES
VISION SOURCE DC - FOCUS EYECARE,1776 G STREET NW #104,WASHINGTON,DISTRICT OF COLUMBIA,20006,UNITED STATES
KLESSMAN & ROSENBLATT,900 17TH ST. N.W.,WASHINGTON,DISTRICT OF COLUMBIA,20006,UNITED STATES
VOORTHUIS OPTICIANS,1035 CONNECTICUT AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20036,UNITED STATES
APEX OPTICAL,2001 L STREET NW,WASHINGTON,DISTRICT OF COLUMBIA,20036,UNITED STATES
VIRGINIA VISION ASSOCIATES,3800 NORTH FAIRFAX DRIVE,ARLINGTON,VIRGINIA,22203,UNITED STATES
BURTON OPTICIAN,3252 PROSPECT STREET NW,WASHINGTON,DISTRICT OF COLUMBIA,20007,UNITED STATES
A BRIGHTER IMAGE,1720 CONNECTICUT AVE. NW,WASHINGTON,DISTRICT OF COLUMBIA,20009,UNITED STATES
PROSPECT OPTIKA,3252 PROSPECT STREET NW,WASHINGTON,DISTRICT OF COLUMBIA,20007,UNITED STATES
VOORTHUIS OPTICIANS,3301 NEW MEXICO AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20016,UNITED STATES
,,,,,
EAGLE EYE VISION ASSOCIATES,1029 LIGHT STREET,BALTIMORE,MARYLAND,21230,UNITED STATES
PARIS WEST OPTICAL,521 N. CHARLES ST,BALTIMORE,MARYLAND,21201,UNITED STATES
LEVIN EYECARE,517 E. BELVEDERE AVENUE,BALTIMORE,MARYLAND,21212,UNITED STATES
VOORTHUIS OPTICIANS,530 KING STREET,ALEXANDRIA,VIRGINIA,22314,UNITED STATES
KLESSMAN & ROSENBLATT,900 17TH ST. N.W.,WASHINGTON,DISTRICT OF COLUMBIA,20006,UNITED STATES
VOORTHUIS OPTICIANS,1035 CONNECTICUT AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20036,UNITED STATES
VISION SOURCE DC - FOCUS EYECARE,1776 G STREET NW #104,WASHINGTON,DISTRICT OF COLUMBIA,20006,UNITED STATES
APEX OPTICAL,2001 L STREET NW,WASHINGTON,DISTRICT OF COLUMBIA,20036,UNITED STATES
A BRIGHTER IMAGE,1720 CONNECTICUT AVE. NW,WASHINGTON,DISTRICT OF COLUMBIA,20009,UNITED STATES
CHARM CITY OPTICAL,6412 REISTERSTOWN ROAD,BALTIMORE,MARYLAND,21215,UNITED STATES
,,,,,
EAGLE EYE VISION ASSOCIATES,1029 LIGHT STREET,BALTIMORE,MARYLAND,21230,UNITED STATES
PARIS WEST OPTICAL,521 N. CHARLES ST,BALTIMORE,MARYLAND,21201,UNITED STATES
LEVIN EYECARE,517 E. BELVEDERE AVENUE,BALTIMORE,MARYLAND,21212,UNITED STATES
FORTUNA II OPTICAL,501 ROUTE 73 SOUTH,MARLTON,NEW JERSEY,08053,UNITED STATES
CHARM CITY OPTICAL,6412 REISTERSTOWN ROAD,BALTIMORE,MARYLAND,21215,UNITED STATES
WEST COAST OPTICAL,132 S. 17TH STREET,PHILADELPHIA,PENNSYLVANIA,19103,UNITED STATES
MARCHESE OPTICIANS,3517 WESTCHESTER,NEWTOWN SQUARE,PENNSYLVANIA,19073,UNITED STATES
MARCHESE OPTICIANS,713 MONTGOMERY AVENUE,NARBERTH,PENNSYLVANIA,19072,UNITED STATES
PENN OPTICAL AT RADNOR,145 KING OF PRUSSIA ROAD,RADNOR,PENNSYLVANIA,19087,UNITED STATES
VOORTHUIS OPTICIANS,1035 CONNECTICUT AVENUE NW,WASHINGTON,DISTRICT OF COLUMBIA,20036,UNITED STATES
,,,,,
FAIRWAY EYE CENTER OF LEAWOOD,11707 ROE AVE,LEAWOOD,KANSAS,66211,UNITED STATES
KANSAS CITY EYE CLINIC OPT,7504 ANTIOCH ROAD,OVERLAND PARK,KANSAS,66204,UNITED STATES
DICK STORY OPTICAL,5631 N. PENNSYLVANIA,OKLAHOMA CITY,OKLAHOMA,73112,UNITED STATES
LITTLE ROCK EYE CLINIC OPT DEP,201 EXECUTIVE COURT,LITTLE ROCK,ARKANSAS,72205,UNITED STATES
,,,,,
DR. NICK GUTIERREZ,2615 CAPITOL AVENUE,SACRAMENTO,CALIFORNIA,95816,UNITED STATES
FOCAL POINT,2638 ASHBY AVENUE,BERKELEY,CALIFORNIA,94705,UNITED STATES
DRS. HIURA & HIURA,1418 POLK STREET,SAN FRANCISCO,CALIFORNIA,94109,UNITED STATES
DRS. HALL & SZETO,383 SACRAMENTO STREET,SAN FRANCISCO,CALIFORNIA,94111,UNITED STATES
MODERNE EYE OPTOMETRY,5330 COLLEGE AVENUE,OAKLAND,CALIFORNIA,94618,UNITED STATES
DR. VEDA SZETO,"245 MARKET STREET, SPACE 6",SAN FRANCISCO,CALIFORNIA,94105,UNITED STATES
DENNY EYE & LASER CENTER,711 VAN NESS AVENUE,SAN FRANCISCO,CALIFORNIA,94102,UNITED STATES
OPTOMETRIX OPTOMETRY,750 IRVING STREET,SAN FRANCISCO,CALIFORNIA,94122,UNITED STATES
EYES ON YOU,251 RHODE ISLAND STREET,SAN FRANCISCO,CALIFORNIA,94103,UNITED STATES
BRUCE MEBINE & ASSOCIATES,340 WEST PORTAL AVENUE,SAN FRANCISCO,CALIFORNIA,94127,UNITED STATES
,,,,,
DR. NICK GUTIERREZ,2615 CAPITOL AVENUE,SACRAMENTO,CALIFORNIA,95816,UNITED STATES
FOCAL POINT,2638 ASHBY AVENUE,BERKELEY,CALIFORNIA,94705,UNITED STATES
MODERNE EYE OPTOMETRY,5330 COLLEGE AVENUE,OAKLAND,CALIFORNIA,94618,UNITED STATES
MONTCLAIR OPTICAL,2067 ANTIOCH COURT,OAKLAND,CALIFORNIA,94611,UNITED STATES
DRS. HALL & SZETO,383 SACRAMENTO STREET,SAN FRANCISCO,CALIFORNIA,94111,UNITED STATES
DR. VEDA SZETO,"245 MARKET STREET, SPACE 6",SAN FRANCISCO,CALIFORNIA,94105,UNITED STATES
DRS. HIURA & HIURA,1418 POLK STREET,SAN FRANCISCO,CALIFORNIA,94109,UNITED STATES
DENNY EYE & LASER CENTER,711 VAN NESS AVENUE,SAN FRANCISCO,CALIFORNIA,94102,UNITED STATES
OPTOMETRIX OPTOMETRY,750 IRVING STREET,SAN FRANCISCO,CALIFORNIA,94122,UNITED STATES
EYES ON YOU,251 RHODE ISLAND STREET,SAN FRANCISCO,CALIFORNIA,94103,UNITED STATES
,,,,,
DR. NICK GUTIERREZ,2615 CAPITOL AVENUE,SACRAMENTO,CALIFORNIA,95816,UNITED STATES
ADLINGTON EYE CENTER,500 W. PLUMB LANE,RENO,NEVADA,89509,UNITED STATES
GREAT SPECTACLES,622 LINCOLN CENTER,STOCKTON,CALIFORNIA,95207,UNITED STATES
FOCAL POINT,2638 ASHBY AVENUE,BERKELEY,CALIFORNIA,94705,UNITED STATES
MODERNE EYE OPTOMETRY,5330 COLLEGE AVENUE,OAKLAND,CALIFORNIA,94618,UNITED STATES
MONTCLAIR OPTICAL,2067 ANTIOCH COURT,OAKLAND,CALIFORNIA,94611,UNITED STATES
DRS. HALL & SZETO,383 SACRAMENTO STREET,SAN FRANCISCO,CALIFORNIA,94111,UNITED STATES
