DR BRANDON T ARMSTRONG,2020 S STATE RD 135 STE 300,GREENWOOD,IN,46143,US
MED-370,980 S AVERITT RD,GREENWOOD,IN,46143,US
MED-470,4719 W STATE ROAD 46,BLOOMINGTON,IN,47404,US
MyEyeDr.,4719 West State Road 46,Bloomington,IN,47404,US
GLASSHOUSE OPTICAL INC,30 N EMERSON AVE,GREENWOOD,IN,46143-8895,US
ALICIA REED THOMAS-4404,603 W NATIONAL AVE,BRAZIL,IN,47834-2433,US
DR B J BARNES LLC,1751 N MAIN ST,FRANKLIN,IN,46131-1125,US
MyEyeDr.,1501 W. Oak Street,Zionsville,IN,46077,US
MED-391,1501 W OAK ST STE 100,ZIONSVILLE,IN,46077,US
LINDA A FRECHETTE PC,951 N MAIN ST,FRANKLIN,IN,46131,US
MED-360,804 BROAD RIPPLE AVE,INDIANAPOLIS,IN,46220,US
MyEyeDr.,804 Broad Ripple Avenue,Indianapolis,IN,46220,US
MyEyeDr.,1105 S. College Mall Rd,Bloomington,IN,47401,US
MED-469,1105 S COLLEGE MALL RD,BLOOMINGTON,IN,47401,US
EYE Q OPTOMETRY,9302 N MERIDIAN ST STE 150,INDIANAPOLIS,IN,46260-1841,US
MyEyeDr.,316 W. 161st Street,Westfield,IN,46074,US
MyEyeDr.,9745 Fall Creek Rd,Indianapolis,IN,46256,US
MED-679,9745 FALL CREEK RD STE 400,INDIANAPOLIS,IN,46256,US
MyEyeDr.,14555 Hazel Dell Parkway,Carmel,IN,46033,US
MED-562,14555 HAZEL DELL PRKWY STE 120,CARMEL,IN,46033,US
MED-573,8170 OAKLANDON RD STE A,INDIANAPOLIS,IN,46236,US
MED-380,160 LAKEVIEW DR,NOBLESVILLE,IN,46060,US
MED-387,506 WABASH AVE,TERRE HAUTE,IN,47807,US
MyEyeDr.,506 Wabash Ave,Terre Haute,IN,47807,US
FALL CREEK VISIONARIE LLC,11848 OLIO RD STE 300,FISHERS,IN,46037,US
MyEyeDr.,17151 Mercantile Boulevard North,Noblesville,IN,46060,US
MED-378,17151 MERCANTILE BLVD STE 100,NOBLESVILLE,IN,46060,US
MyEyeDr.,1130 Washington St,Columbus,IN,47201,US
MED-733,1130 WASHINGTON ST,COLUMBUS,IN,47201,US
GREENE COUNTY VISION CENTER INC,1259 A ST NE,LINTON,IN,47441,US
GLASSHOUSE OPTICAL INC,30 N EMERSON AVE,GREENWOOD,IN,46143-8895,US
LINDA A FRECHETTE PC,951 N MAIN ST,FRANKLIN,IN,46131,US
DR B J BARNES LLC,1751 N MAIN ST,FRANKLIN,IN,46131-1125,US
MED-370,980 S AVERITT RD,GREENWOOD,IN,46143,US
DR BRANDON T ARMSTRONG,2020 S STATE RD 135 STE 300,GREENWOOD,IN,46143,US
"STEVE R SICKBERT, OD",620 E 11TH ST,RUSHVILLE,IN,46173-1319,US
MED-573,8170 OAKLANDON RD STE A,INDIANAPOLIS,IN,46236,US
MyEyeDr.,9745 Fall Creek Rd,Indianapolis,IN,46256,US
MED-679,9745 FALL CREEK RD STE 400,INDIANAPOLIS,IN,46256,US
FALL CREEK VISIONARIE LLC,11848 OLIO RD STE 300,FISHERS,IN,46037,US
MyEyeDr.,804 Broad Ripple Avenue,Indianapolis,IN,46220,US
MED-360,804 BROAD RIPPLE AVE,INDIANAPOLIS,IN,46220,US
MED-733,1130 WASHINGTON ST,COLUMBUS,IN,47201,US
MyEyeDr.,1130 Washington St,Columbus,IN,47201,US
EYE Q OPTOMETRY,9302 N MERIDIAN ST STE 150,INDIANAPOLIS,IN,46260-1841,US
KOHL'S PLAINFIELD-EC DC #836-ECOMM,9998 ALL POINTS PKWY,PLAINFIELD,IN,46168,US
MyEyeDr.,14555 Hazel Dell Parkway,Carmel,IN,46033,US
MED-562,14555 HAZEL DELL PRKWY STE 120,CARMEL,IN,46033,US
MED-378,17151 MERCANTILE BLVD STE 100,NOBLESVILLE,IN,46060,US
MyEyeDr.,17151 Mercantile Boulevard North,Noblesville,IN,46060,US
MED-380,160 LAKEVIEW DR,NOBLESVILLE,IN,46060,US
MyEyeDr.,316 W. 161st Street,Westfield,IN,46074,US
MED-391,1501 W OAK ST STE 100,ZIONSVILLE,IN,46077,US
MyEyeDr.,1501 W. Oak Street,Zionsville,IN,46077,US
EXPERT EYECARE,401 HENRY ST,NORTH VERNON,IN,47265-1003,US
MICHAEL J FRISCHE OD,300 W 2ND ST,SEYMOUR,IN,47274,US
MyEyeDr.,1105 S. College Mall Rd,Bloomington,IN,47401,US
MED-469,1105 S COLLEGE MALL RD,BLOOMINGTON,IN,47401,US
MyEyeDr.,4719 West State Road 46,Bloomington,IN,47404,US
MED-470,4719 W STATE ROAD 46,BLOOMINGTON,IN,47404,US
JUST 4 EYES,1400 N BARRON ST,EATON,OH,45320,US
FAMILY VISION CARE,1845 US RTE 127 N STE A,EATON,OH,45320-9284,US
"STEVE R SICKBERT, OD",620 E 11TH ST,RUSHVILLE,IN,46173-1319,US
MED-623,768 NW WASHINGTON BLVD,HAMILTON,OH,45013,US
MED-621,1251 NILLES RD STE 2,FAIRFIELD,OH,45014-7205,US
STAARMANN FAMILY VISION,2834 MACK RD,FAIRFIELD,OH,45014-5130,US
KOHL'S DC #870 - ECOMM,3500 SALZMAN RD,MIDDLETOWN,OH,45044-9401,US
MED-619,8340 COLERAIN AVE STE 39,CINCINNATI,OH,45239,US
"ROBERT F FLAGEL, OD",112 S BREIEL BLVD,MIDDLETOWN,OH,45044-5104,US
MED-632,1351 E KEMPER RD,CINCINNATI,OH,45246,US
MED-628,3600 TOWNE BLVD STE B,MIDDLETOWN,OH,45005,US
MED-626,7334 YANKEE RD,LIBERTY TOWNSHIP,OH,45044,US
EYECARE ONE,7793 JOAN DR,WEST CHESTER,OH,45069-3682,US
MED-622,5303 GLENWAY AVE,CINCINNATI,OH,45238,US
FAMILY HEALTH SERVICES OF DARKE,5735 MEEKER RD,GREENVILLE,OH,45331,US
TOTAL VISION CENTERS INC,851 W CENTRAL AVE,SPRINGBORO,OH,45066-1115,US
GREGORY J STUCKE,218 READING RD,MASON,OH,45040,US
MED-627,3625 RIGBY RD,MIAMISBURG,OH,45342,US
SPRINGBORO VISION LLC,245 N MAIN ST STE 300,SPRINGBORO,OH,45066,US
RAR OPTOMETRY INC,564 N MAIN ST STE A,SPRINGBORO,OH,45066,US
MIDDLETOWN EYECARE INC.,22 REMICK BLVD,SPRINGBORO,OH,45066-9168,US
CEI,10615 MONTGOMERY RD STE 202,CINCINNATI,OH,45242,US
EYECARE ASSOCIATES OF,10615 MONTGOMERY RD STE 202,CINCINNATI,OH,45242,US
EYE STYLE OF AMERICA LTD,10700 MONTGOMERY RD STE 221,CINCINNATI,OH,45242-3296,US
TRI STATE CENTER FOR SIGHT - CINN.,2135 DANA AVE STE 310,CINCINNATI,OH,45207-1313,US
MED-495,8216 N MAIN ST,DAYTON,OH,45415,US
MED-631,12094 MONTGOMERY RD,CINCINNATI,OH,45249,US
MyEyeDr.,12094 Montgomery Road,Cincinnati,OH,45249,US
OPTICAL FASHIONS,761 LYONS ROAD,CENTERVILLE,OH,45459,US
OAKLEY SQ EYE ASSOC.,3039 MADISON RD,CINCINNATI,OH,45209-1709,US
MED-625,8740 MONTGOMERY RD STE 106,CINCINNATI,OH,45236,US
MED-624,3850 PAXTON AVE,CINCINNATI,OH,45209,US
MyEyeDr.,3850 Paxton Avenue,Cincinnati,OH,45209,US
MyEyeDr.,705 Buttermilk Pike,Crescent Springs,KY,41017,US
MED-615,705 BUTTERMILK PIKE STE 100,CRESCENT SPRINGS,KY,41017,US
MED-575,2525 FAR HILLS AVE,DAYTON,OH,45419,US
MED-617,142 PAVILION,NEWPORT,KY,41071,US
DR JULIE METZGER,6901 DIXIE HWY,FLORENCE,KY,41042-2092,US
SSJ INC,500 THOMAS MORE PKWY STE 2,CRESTVIEW HILLS,KY,41017-2176,US
MED-616,8537 US HIGHWAY 42 STE 4F,FLORENCE,KY,41042-4796,US
MED-627,3625 RIGBY RD,MIAMISBURG,OH,45342,US
MIDDLETOWN EYECARE INC.,22 REMICK BLVD,SPRINGBORO,OH,45066-9168,US
RAR OPTOMETRY INC,564 N MAIN ST STE A,SPRINGBORO,OH,45066,US
OPTICAL FASHIONS,761 LYONS ROAD,CENTERVILLE,OH,45459,US
SPRINGBORO VISION LLC,245 N MAIN ST STE 300,SPRINGBORO,OH,45066,US
TOTAL VISION CENTERS INC,851 W CENTRAL AVE,SPRINGBORO,OH,45066-1115,US
JUST 4 EYES,5826 WILMINGTON PIKE,CENTERVILLE,OH,45459-7004,US
MED-575,2525 FAR HILLS AVE,DAYTON,OH,45419,US
MED-628,3600 TOWNE BLVD STE B,MIDDLETOWN,OH,45005,US
"ROBERT F FLAGEL, OD",112 S BREIEL BLVD,MIDDLETOWN,OH,45044-5104,US
"ROBERT T BLOOM, MD",1020 WOODMAN DR STE 105,DAYTON,OH,45432-1446,US
STEWART EYECARE INC,3351 DAYTON XENIA RD STE A,BEAVERCREEK,OH,45432-2751,US
KOHL'S DC #870 - ECOMM,3500 SALZMAN RD,MIDDLETOWN,OH,45044-9401,US
MED-634,180 S ALLISON AVE,XENIA,OH,45385,US
THE FAIRBORN VISION CENTER,1790 COMMERCE CENTER BLVD,FAIRBORN,OH,45324-6358,US
MED-495,8216 N MAIN ST,DAYTON,OH,45415,US
GREGORY J STUCKE,218 READING RD,MASON,OH,45040,US
AAFES - WRIGHT-PAT M/S,BIRCH ST,WRIGHT PATTERSON AFB,OH,45433,US
MED-626,7334 YANKEE RD,LIBERTY TOWNSHIP,OH,45044,US
EYECARE ONE,7793 JOAN DR,WEST CHESTER,OH,45069-3682,US
MyEyeDr.,12094 Montgomery Road,Cincinnati,OH,45249,US
MED-631,12094 MONTGOMERY RD,CINCINNATI,OH,45249,US
JASON L PITTSER OD,87 FAIRWAY DR,WILMINGTON,OH,45177-8941,US
MED-623,768 NW WASHINGTON BLVD,HAMILTON,OH,45013,US
EYE STYLE OF AMERICA LTD,10700 MONTGOMERY RD STE 221,CINCINNATI,OH,45242-3296,US
EYECARE ASSOCIATES OF,10615 MONTGOMERY RD STE 202,CINCINNATI,OH,45242,US
CEI,10615 MONTGOMERY RD STE 202,CINCINNATI,OH,45242,US
MED-632,1351 E KEMPER RD,CINCINNATI,OH,45246,US
MED-621,1251 NILLES RD STE 2,FAIRFIELD,OH,45014-7205,US
JUST 4 EYES,1400 N BARRON ST,EATON,OH,45320,US
FAMILY VISION CARE,1845 US RTE 127 N STE A,EATON,OH,45320-9284,US
STAARMANN FAMILY VISION,2834 MACK RD,FAIRFIELD,OH,45014-5130,US
MyEyeDr.,1090 State Route 28,Milford,OH,45150,US
MED-629,1090 STATE ROUTE 28 STE A,MILFORD,OH,45150,US
MED-625,8740 MONTGOMERY RD STE 106,CINCINNATI,OH,45236,US
MILFORD EYE CARE,1107 ALLEN DR,MILFORD,OH,45150-8033,US
MED-619,8340 COLERAIN AVE STE 39,CINCINNATI,OH,45239,US
"R MICHAEL KABBES, OD",2315 DERR RD,SPRINGFIELD,OH,45503-2439,US
OAKLEY SQ EYE ASSOC.,3039 MADISON RD,CINCINNATI,OH,45209-1709,US
MyEyeDr.,3850 Paxton Avenue,Cincinnati,OH,45209,US
JASON L PITTSER OD,87 FAIRWAY DR,WILMINGTON,OH,45177-8941,US
DAVID L SMITH OD,231 N COURT ST,CIRCLEVILLE,OH,43113-1607,US
EYE CLINIC OF W.JEFFERSON,94 W MAIN ST,WEST JEFFERSON,OH,43162-1178,US
CROSS ROADS EYE CARE LLC,26 S URBANA ST,SOUTH VIENNA,OH,45369,US
"MICHAEL CHESTER, OD",261 N WOODBRIDGE AVE,CHILLICOTHE,OH,45601-2246,US
GALLOWAY EYE CARE PROFESSIONALS INC,5688 W BROAD ST STE A,GALLOWAY,OH,43119-8127,US
WEST POINT OPTICAL GROUP 8902,1251 N BRIDGE ST,CHILLICOTHE,OH,45601,US
MED-634,180 S ALLISON AVE,XENIA,OH,45385,US
DR TAUSHA BARTON,205 S HIGH ST,HILLSBORO,OH,45133-1444,US
WILLIAMS & MCCONNAUGHEY,925 W MAIN ST PO BOX 670,HILLSBORO,OH,45133,US
BELL OPTICAL LAB,2400 SPIEGEL DR STE L,GROVEPORT,OH,43125,US
ELOA BELL COLUMBUS 20181,2400 Spiegel Dr # L,Groveport,OH,43125,US
ESSILOR LABS OF AMERICA CFDC,2400 SPIEGEL DR STE A,GROVEPORT,OH,43125,US
WAL-MART WAREHOUSE #7054,2525 ROHR RD,LOCKBOURNE,OH,43137-9296,US
PROFESSIONAL VISION CENTER L,5555 HILLIARD ROME OFFICE PARK,HILLIARD,OH,43026-7287,US
PRIMARYONE HEALTH,2300 W BROAD ST 2ND FL,COLUMBUS,OH,43204,US
"R MICHAEL KABBES, OD",2315 DERR RD,SPRINGFIELD,OH,45503-2439,US
MILL RUN VISION CENTER,3716 FISHINGER BLVD,HILLIARD,OH,43026-7557,US
COLUMBUS EYEWORKS,25 W HUBBARD AVE,COLUMBUS,OH,43215,US
OHIO STATE UNIVERSITY,1664 NEIL AVE,COLUMBUS,OH,43201,US
THE FAIRBORN VISION CENTER,1790 COMMERCE CENTER BLVD,FAIRBORN,OH,45324-6358,US
OHIO STATE COLLEGE,1875 MILLIKIN RD,COLUMBUS,OH,43210-2200,US
CENTRAL OHIO EYECARE INC,3130 OLENTANGY RIVER RD,COLUMBUS,OH,43202-1517,US
DRS. MCCLURG & MURRAY OD,20 S HIGH ST,CANAL WINCHESTER,OH,43110-1251,US
"MICHELLE L VENEZIANO, OD",3025 NOE BIXBY RD,COLUMBUS,OH,43232-5851,US
STEWART EYECARE INC,3351 DAYTON XENIA RD STE A,BEAVERCREEK,OH,45432-2751,US
AAFES - WRIGHT-PAT M/S,BIRCH ST,WRIGHT PATTERSON AFB,OH,45433,US
EMERALD EYECARE,6285 EMERALD PKWY,DUBLIN,OH,43016-3241,US
HARRIS OPTICIANS,3725 N HIGH ST,COLUMBUS,OH,43214-3588,US
"MARTIN LEVITIN, OD",3469 E BROAD ST,COLUMBUS,OH,43213-1000,US
TED M SMILEY OD,4775 KNIGHTSBRIDGE BLVD,COLUMBUS,OH,43214-4313,US
JUST 4 EYES,5826 WILMINGTON PIKE,CENTERVILLE,OH,45459-7004,US
OHIO STATE OPTOMETRY SVCS,1025 REFUGEE RD STE 250,PICKERINGTON,OH,43147,US
"GREG MONTAVON, OD",414 W EMMITT AVE,WAVERLY,OH,45690-1008,US
COLUMBUS OPHTHALMOLOGY ASSOCIATES,5965 E BROAD ST STE 480,COLUMBUS,OH,43213,US
"ROBERT T BLOOM, MD",1020 WOODMAN DR STE 105,DAYTON,OH,45432-1446,US
COLUMBUS OPHTHALMOLOGY ASSOCIATES,5965 E BROAD ST STE 480,COLUMBUS,OH,43213,US
CHESTER EYE CENTER INC,860 W EMMITT AVE STE 2,WAVERLY,OH,45690,US
HERMANN & HENRY EYECARE,650 HILL RD N,PICKERINGTON,OH,43147-9201,US
TENCZA EYE ASSOCIATES,78 MILL ST,GAHANNA,OH,43230-3012,US
PRECISION EYECARE LLC,310 E MAIN ST,LANCASTER,OH,43130,US
PETER E TENCZA,301 N COLUMBUS ST,LANCASTER,OH,43130-3008,US
DAVID L SMITH OD,231 N COURT ST,CIRCLEVILLE,OH,43113-1607,US
DRS. MCCLURG & MURRAY OD,20 S HIGH ST,CANAL WINCHESTER,OH,43110-1251,US
HERMANN & HENRY EYECARE,650 HILL RD N,PICKERINGTON,OH,43147-9201,US
OHIO STATE OPTOMETRY SVCS,1025 REFUGEE RD STE 250,PICKERINGTON,OH,43147,US
KOHL'S-PATASKALA-EC DC#813,10201 SCHUSTER WAY,PATASKALA,OH,43062,US
ELOA BELL COLUMBUS 20181,2400 Spiegel Dr # L,Groveport,OH,43125,US
BELL OPTICAL LAB,2400 SPIEGEL DR STE L,GROVEPORT,OH,43125,US
ESSILOR LABS OF AMERICA CFDC,2400 SPIEGEL DR STE A,GROVEPORT,OH,43125,US
WAL-MART WAREHOUSE #7054,2525 ROHR RD,LOCKBOURNE,OH,43137-9296,US
WEST POINT OPTICAL GROUP 8902,1251 N BRIDGE ST,CHILLICOTHE,OH,45601,US
"MICHELLE L VENEZIANO, OD",3025 NOE BIXBY RD,COLUMBUS,OH,43232-5851,US
EYECARE ASSOCIATES,7721 E MAIN ST,REYNOLDSBURG,OH,43068-1211,US
"MICHAEL CHESTER, OD",261 N WOODBRIDGE AVE,CHILLICOTHE,OH,45601-2246,US
CROWLEY VISION CARE LLC.,8084 E BROAD ST,REYNOLDSBURG,OH,43068-8024,US
COLUMBUS OPHTHALMOLOGY ASSOCIATES,5965 E BROAD ST STE 480,COLUMBUS,OH,43213,US
COLUMBUS OPHTHALMOLOGY ASSOCIATES,5965 E BROAD ST STE 480,COLUMBUS,OH,43213,US
"MARTIN LEVITIN, OD",3469 E BROAD ST,COLUMBUS,OH,43213-1000,US
GAHANNA EYECARE ASSOC LLC,120 N HAMILTON RD,GAHANNA,OH,43230-2602,US
PROCARE VISION CENTER INC,1955 NEWARK GRANVILLE RD,GRANVILLE,OH,43023-9170,US
THE EYE SITE LLC,114 N GALWAY DR,GRANVILLE,OH,43023-9572,US
TENCZA EYE ASSOCIATES,78 MILL ST,GAHANNA,OH,43230-3012,US
COLUMBUS EYEWORKS,25 W HUBBARD AVE,COLUMBUS,OH,43215,US
PRIMARYONE HEALTH,2300 W BROAD ST 2ND FL,COLUMBUS,OH,43204,US
OHIO STATE UNIVERSITY,1664 NEIL AVE,COLUMBUS,OH,43201,US
VISION PROFESSIONALS,5121 FOREST DR STE B,NEW ALBANY,OH,43054-7086,US
OHIO STATE COLLEGE,1875 MILLIKIN RD,COLUMBUS,OH,43210-2200,US
CENTRAL OHIO VISION AND EYECARE LLC,6772 NEW ALBANY CONDIT RD,NEW ALBANY,OH,43054,US
CENTRAL OHIO EYECARE INC,3130 OLENTANGY RIVER RD,COLUMBUS,OH,43202-1517,US
HARRIS OPTICIANS,3725 N HIGH ST,COLUMBUS,OH,43214-3588,US
GALLOWAY EYE CARE PROFESSIONALS INC,5688 W BROAD ST STE A,GALLOWAY,OH,43119-8127,US
"GREG MONTAVON, OD",414 W EMMITT AVE,WAVERLY,OH,45690-1008,US
TED M SMILEY OD,4775 KNIGHTSBRIDGE BLVD,COLUMBUS,OH,43214-4313,US
CHESTER EYE CENTER INC,860 W EMMITT AVE STE 2,WAVERLY,OH,45690,US
DR A ADORNETTO,1038 MAPLE AVE,ZANESVILLE,OH,43701-3099,US
PROFESSIONAL VISION CENTER L,5555 HILLIARD ROME OFFICE PARK,HILLIARD,OH,43026-7287,US
MILL RUN VISION CENTER,3716 FISHINGER BLVD,HILLIARD,OH,43026-7557,US
EYE CLINIC OF W.JEFFERSON,94 W MAIN ST,WEST JEFFERSON,OH,43162-1178,US
CHRIS SMILEY OD & ASSOC,730 MT AIRYSHIRE BLVD STE A,COLUMBUS,OH,43235,US
VIENNA EYE CLINIC,1600 GRAND CENTRAL AVE,VIENNA,WV,26105-1059,US
EYEDOCTORS & DRY EYE CENTER WV,1500 GRAND CENTRAL AVE #112,VIENNA,WV,26105,US
MED-450,2014 DUDLEY AVE,PARKERSBURG,WV,26101,US
MyEyeDr.,2014 Dudley Avenue,Parkersburg,WV,26101,US
DR A ADORNETTO,1038 MAPLE AVE,ZANESVILLE,OH,43701-3099,US
CAMBRIDGE FAMILY EYECARE,1335 SOUTHGATE PKWY,CAMBRIDGE,OH,43725-3015,US
"DOUGLAS A HUFF, OD",210 N CHESTNUT ST,BARNESVILLE,OH,43713,US
PRECISION EYECARE LLC,310 E MAIN ST,LANCASTER,OH,43130,US
PETER E TENCZA,301 N COLUMBUS ST,LANCASTER,OH,43130-3008,US
PROCARE VISION CENTER INC,1955 NEWARK GRANVILLE RD,GRANVILLE,OH,43023-9170,US
THE EYE SITE LLC,114 N GALWAY DR,GRANVILLE,OH,43023-9572,US
"TERRY L WILLIAMS, OD",12 WHEELING AVE,GLEN DALE,WV,26038-1529,US
"DOUGLAS A HUFF, OD",210 N CHESTNUT ST,BARNESVILLE,OH,43713,US
JOSEPH AUDIA OD,2403 W MAIN ST,SALEM,WV,26426-9604,US
"DOUGLAS D HOCKING, OD",107 PLAZA DR STE L,SAINT CLAIRSVILLE,OH,43950-8735,US
VIENNA EYE CLINIC,1600 GRAND CENTRAL AVE,VIENNA,WV,26105-1059,US
EYEDOCTORS & DRY EYE CENTER WV,1500 GRAND CENTRAL AVE #112,VIENNA,WV,26105,US
MED-450,2014 DUDLEY AVE,PARKERSBURG,WV,26101,US
MyEyeDr.,2014 Dudley Avenue,Parkersburg,WV,26101,US
NORTH MARION VISION CENTER,3208 HUSKY HWY,FARMINGTON,WV,26571,US
CAMBRIDGE FAMILY EYECARE,1335 SOUTHGATE PKWY,CAMBRIDGE,OH,43725-3015,US
MED-579,920 W MAIN ST,BRIDGEPORT,WV,26330,US
MyEyeDr.,920 W. Main Street,Bridgeport,WV,26330,US
DRS MURRAY GROVES AND BARNES,107 DOCTORS DR,BRIDGEPORT,WV,26330-1720,US
MED-587,405 LOCUST AVE,FAIRMONT,WV,26554,US
FAIRMONT EYECARE INC #636,709 MORGANTOWN AVE,FAIRMONT,WV,26554-4331,US
NORTH MARION VISION CENTER,3208 HUSKY HWY,FARMINGTON,WV,26571,US
MED-587,405 LOCUST AVE,FAIRMONT,WV,26554,US
FAIRMONT EYECARE INC #636,709 MORGANTOWN AVE,FAIRMONT,WV,26554-4331,US
DRS MURRAY GROVES AND BARNES,107 DOCTORS DR,BRIDGEPORT,WV,26330-1720,US
MyEyeDr.,920 W. Main Street,Bridgeport,WV,26330,US
MED-579,920 W MAIN ST,BRIDGEPORT,WV,26330,US
JOSEPH AUDIA OD,2403 W MAIN ST,SALEM,WV,26426-9604,US
FAYETTE REGIONAL EYECARE,82 MCCLELLAND TOWN RD,UNIONTOWN,PA,15401,US
LAUREL RIDGE EYE CARE,139 W FAYETTE ST,UNIONTOWN,PA,15401,US
DR MARGRET SWINKER-7741,111 THORNTON RD,BROWNSVILLE,PA,15417-9607,US
"TERRY L WILLIAMS, OD",12 WHEELING AVE,GLEN DALE,WV,26038-1529,US
BALITSKI VISION PC-4142,400 LOCUST AVE STE 2,WASHINGTON,PA,15301,US
MED-580,100 W MAIN ST STE A,BUCKHANNON,WV,26201,US
CROSSROADS EYECARE ASSOCIATES LTD,4160 WASHINGTON RD STE 3,CANONSBURG,PA,15317,US
EYE CANDY OPTICAL CENTER-#7833,3923 WASHINGTON RD,MCMURRAY,PA,15317,US
BIGLEY AND ASSOCIATE,11 N CHESTNUT ST,SCOTTDALE,PA,15683-1714,US
ADVANCED VISION CARE,681 MCMURRAY RD,BETHEL PARK,PA,15102-1039,US
MED-570,1190 NEW CREEK HWY,KEYSER,WV,26726,US
LAUREL RIDGE EYE CARE,139 W FAYETTE ST,UNIONTOWN,PA,15401,US
FAYETTE REGIONAL EYECARE,82 MCCLELLAND TOWN RD,UNIONTOWN,PA,15401,US
"ANTOINETTE BOTTI, OD",134 W MAIN ST,SOMERSET,PA,15501,US
BIGLEY AND ASSOCIATE,11 N CHESTNUT ST,SCOTTDALE,PA,15683-1714,US
DR MARGRET SWINKER-7741,111 THORNTON RD,BROWNSVILLE,PA,15417-9607,US
FAIRMONT EYECARE INC #636,709 MORGANTOWN AVE,FAIRMONT,WV,26554-4331,US
MED-587,405 LOCUST AVE,FAIRMONT,WV,26554,US
YOUNGWOOD EYECARE,310 N 3RD ST UNIT 1,YOUNGWOOD,PA,15697-1277,US
NORTH MARION VISION CENTER,3208 HUSKY HWY,FARMINGTON,WV,26571,US
MED-689,3887 STATE RTE 30,LATROBE,PA,15650,US
MARYLAND VISION INSTITUTE,263 PENNSYLVANIA AVE,HANCOCK,MD,21750,US
MED-570,1190 NEW CREEK HWY,KEYSER,WV,26726,US
BRANDE-SAAD GROUP-BEDFORD,111 FAIRVIEW ST,EVERETT,PA,15537-6337,US
MED-249,910 FOXCROFT AVE,MARTINSBURG,WV,25401,US
MyEyeDr.,910 Foxcroft Ave,Martinsburg,WV,25401,US
MARTINSBURG FAMILY EYECARE PLLC,55 MERIDAN PKWY STE 105,MARTINSBURG,WV,25404-5422,US
CHERYL K ROBSON OD PC,905 CEDAR CREEK GRADE STE 100,WINCHESTER,VA,22601-7100,US
MyEyeDr.,5405 Williamsport Pike,Martinsburg,WV,25404,US
MED-250,5405 WILLIAMSPORT PIKE,MARTINSBURG,WV,25404,US
CEDAR CREEK EYECARE,650 CEDAR CREEK GRADE STE 114,WINCHESTER,VA,22601-6453,US
SPARK INC.,2017 S LOUDOUN ST,WINCHESTER,VA,22601-3612,US
MyEyeDr.,2028 S Pleasant Valley Rd,Winchester,VA,22601,US
MED-248,2028 S PLEASANT VALLEY RD,WINCHESTER,VA,22601,US
"ANTOINETTE BOTTI, OD",134 W MAIN ST,SOMERSET,PA,15501,US
KOHL'S WINCHESTER-DC #830,300 ADMIRAL BYRD DR,WINCHESTER,VA,22602-4575,US
MyEyeDr.,17301 Valley Mall Rd,Hagerstown,MD,21740,US
MED-235,17301 VALLEY MALL RD,HAGERSTOWN,MD,21740,US
NVDO BERRYVILLE,33 W MAIN ST,BERRYVILLE,VA,22611,US
DR. LEE MOORE JR.,311 PROSPECT AVENUE  ROUTE 340,CHARLES TOWN,WV,25414,US
MED-251,838 SOMERSET BLVD,CHARLES TOWN,WV,25414,US
MyEyeDr.,838 Somerset Blvd,Charles Town,WV,25414,US
MED-240,125 SOUTH ANTRIM WAY,GREENCASTLE,PA,17225,US
MyEyeDr.,125 South Antrim Way,Greencastle,PA,17225,US
EYECARE PROFESSIONAL,101 EASTERN BLVD N,HAGERSTOWN,MD,21740-5812,US
MARYLAND VISION INSTITUTE,220 CHAMPION DR STE 100,HAGERSTOWN,MD,21740,US
ASSOCS IN FAMILY EYE CARE,410 THEATRE DR,JOHNSTOWN,PA,15904-2817,US
MED-235,17301 VALLEY MALL RD,HAGERSTOWN,MD,21740,US
MyEyeDr.,17301 Valley Mall Rd,Hagerstown,MD,21740,US
EYECARE PROFESSIONAL,101 EASTERN BLVD N,HAGERSTOWN,MD,21740-5812,US
MARYLAND VISION INSTITUTE,220 CHAMPION DR STE 100,HAGERSTOWN,MD,21740,US
MyEyeDr.,5405 Williamsport Pike,Martinsburg,WV,25404,US
MED-250,5405 WILLIAMSPORT PIKE,MARTINSBURG,WV,25404,US
MARTINSBURG FAMILY EYECARE PLLC,55 MERIDAN PKWY STE 105,MARTINSBURG,WV,25404-5422,US
MED-240,125 SOUTH ANTRIM WAY,GREENCASTLE,PA,17225,US
MyEyeDr.,125 South Antrim Way,Greencastle,PA,17225,US
MyEyeDr.,910 Foxcroft Ave,Martinsburg,WV,25401,US
MED-249,910 FOXCROFT AVE,MARTINSBURG,WV,25401,US
ANTIETAM EYE ASSOCIATES,1051 E MAIN ST UNIT 7,WAYNESBORO,PA,17268-2318,US
MED-246,1800 EAST MAIN ST,WAYNESBORO,PA,17268,US
MyEyeDr.,1800 East Main St,Waynesboro,PA,17268,US
MyEyeDr.,838 Somerset Blvd,Charles Town,WV,25414,US
MED-251,838 SOMERSET BLVD,CHARLES TOWN,WV,25414,US
MyEyeDr.,2 East Main St,Thurmont,MD,21788,US
MED-149,2 E MAIN ST,THURMONT,MD,21788-2006,US
DR. LEE MOORE JR.,311 PROSPECT AVENUE  ROUTE 340,CHARLES TOWN,WV,25414,US
MARYLAND VISION INSTITUTE,263 PENNSYLVANIA AVE,HANCOCK,MD,21750,US
APPLE BLOSSOM OPTICS,1311 W PATRICK ST,FREDERICK,MD,21702-3801,US
PADMINI R NATHAN OPTOMETRIST,73 THOMAS JOHNSON DR STE A,FREDERICK,MD,21702-4426,US
